,Player,Year,Status,Points Per Game,Assists Per Game,Rebounds Per Game,Goals Made Per Game
1356,Dominic McGuire,2007,Professional,1.3285714285714285,0.5714285714285714,1.9857142857142858,0.5571428571428572
1357,Mario West,2007,Professional,0.921875,0.203125,0.75,0.328125
1358,Dwyane Wade,2008,Professional,30.20253164556962,7.455696202531645,5.037974683544304,10.810126582278482
1359,Kevin Durant,2008,Professional,25.283783783783782,2.77027027027027,6.513513513513513,8.932432432432432
1360,Antawn Jamison,2008,Professional,22.234567901234566,1.8888888888888888,8.901234567901234,8.320987654320987
1361,Chris Paul,2008,Professional,22.833333333333332,11.038461538461538,5.538461538461538,8.08974358974359
1362,Brandon Roy,2008,Professional,22.628205128205128,5.128205128205129,4.743589743589744,8.115384615384615
1363,Chris Bosh,2008,Professional,22.675324675324674,2.4805194805194803,10.012987012987013,7.987012987012987
1364,Danny Granger,2008,Professional,25.791044776119403,2.7313432835820897,5.08955223880597,8.522388059701493
1365,Ben Gordon,2008,Professional,20.71951219512195,3.402439024390244,3.451219512195122,7.2926829268292686
1366,Joe Johnson,2008,Professional,21.367088607594937,5.7594936708860756,4.379746835443038,7.848101265822785
1367,Vince Carter,2008,Professional,20.775,4.7,5.125,7.35
1368,Paul Pierce,2008,Professional,20.469135802469136,3.6296296296296298,5.6419753086419755,6.666666666666667
1369,Richard Jefferson,2008,Professional,19.597560975609756,2.426829268292683,4.560975609756097,6.548780487804878
1370,David West,2008,Professional,20.960526315789473,2.276315789473684,8.5,8.026315789473685
1371,Andre Iguodala,2008,Professional,18.79268292682927,5.2926829268292686,5.7439024390243905,6.609756097560975
1372,O.J. Mayo,2008,Professional,18.48780487804878,3.1951219512195124,3.7560975609756095,6.853658536585366
1373,Carmelo Anthony,2008,Professional,22.78787878787879,3.3636363636363638,6.818181818181818,8.106060606060606
1374,Rudy Gay,2008,Professional,18.89873417721519,1.7088607594936709,5.531645569620253,7.2405063291139244
1375,LaMarcus Aldridge,2008,Professional,18.14814814814815,1.9382716049382716,7.469135802469136,7.419753086419753
1376,Devin Harris,2008,Professional,21.304347826086957,6.898550724637682,3.347826086956522,6.594202898550725
1377,Tim Duncan,2008,Professional,19.333333333333332,3.52,10.666666666666666,7.44
1378,Jason Terry,2008,Professional,19.554054054054053,3.391891891891892,2.391891891891892,7.3108108108108105
1379,John Salmons,2008,Professional,18.303797468354432,3.151898734177215,4.215189873417722,6.531645569620253
1380,Mo Williams,2008,Professional,17.814814814814813,4.061728395061729,3.4444444444444446,6.493827160493828
1381,Ray Allen,2008,Professional,18.151898734177216,2.759493670886076,3.518987341772152,6.3164556962025316
1382,Chauncey Billups,2008,Professional,17.72151898734177,6.405063291139241,3.0253164556962027,5.189873417721519
1383,Derrick Rose,2008,Professional,16.80246913580247,6.320987654320987,3.9135802469135803,7.08641975308642
1384,Andre Miller,2008,Professional,16.304878048780488,6.512195121951219,4.487804878048781,6.0
1385,Shaquille O'Neal,2008,Professional,17.773333333333333,1.68,8.44,6.826666666666667
1386,Deron Williams,2008,Professional,19.441176470588236,10.661764705882353,2.8676470588235294,6.8088235294117645
1387,David Lee,2008,Professional,15.962962962962964,2.1481481481481484,11.74074074074074,6.444444444444445
1388,Jeff Green,2008,Professional,16.53846153846154,1.9871794871794872,6.653846153846154,6.102564102564102
1389,Nate Robinson,2008,Professional,17.18918918918919,4.0675675675675675,3.918918918918919,6.0675675675675675
1390,Charlie Villanueva,2008,Professional,16.205128205128204,1.7564102564102564,6.666666666666667,6.243589743589744
1391,Russell Westbrook,2008,Professional,15.317073170731707,5.304878048780488,4.865853658536586,5.317073170731708
1392,Eric Gordon,2008,Professional,16.05128205128205,2.7564102564102564,2.576923076923077,5.269230769230769
1393,Richard Hamilton,2008,Professional,18.28358208955224,4.432835820895522,3.08955223880597,6.955223880597015
1394,Jason Richardson,2008,Professional,16.833333333333332,2.0277777777777777,4.430555555555555,6.458333333333333
1395,Al Thornton,2008,Professional,16.816901408450704,1.4507042253521127,5.183098591549296,6.605633802816901
1396,Wilson Chandler,2008,Professional,14.439024390243903,2.073170731707317,5.426829268292683,5.548780487804878
1397,Gerald Wallace,2008,Professional,16.64788732394366,2.6619718309859155,7.788732394366197,5.47887323943662
1398,Metta World Peace,2008,Professional,17.115942028985508,3.318840579710145,5.202898550724638,6.028985507246377
1399,Mike Bibby,2008,Professional,14.886075949367088,4.962025316455696,3.518987341772152,5.531645569620253
1400,Tayshaun Prince,2008,Professional,14.182926829268293,3.0853658536585367,5.804878048780488,5.597560975609756
1401,Raymond Felton,2008,Professional,14.170731707317072,6.7439024390243905,3.7804878048780486,5.390243902439025
1402,Steve Nash,2008,Professional,15.675675675675675,9.68918918918919,3.0135135135135136,5.783783783783784
1403,Thaddeus Young,2008,Professional,15.266666666666667,1.1466666666666667,5.026666666666666,6.333333333333333
1404,Randy Foye,2008,Professional,16.271428571428572,4.328571428571428,3.057142857142857,5.7
1405,Michael Beasley,2008,Professional,13.864197530864198,1.0246913580246915,5.419753086419753,5.580246913580247
1406,Ronnie Brewer,2008,Professional,13.716049382716049,2.2098765432098766,3.7037037037037037,5.197530864197531
1407,T.J. Ford,2008,Professional,14.945945945945946,5.297297297297297,3.5,5.581081081081081
1408,Ryan Gomes,2008,Professional,13.317073170731707,1.646341463414634,4.780487804878049,5.121951219512195
1409,Emeka Okafor,2008,Professional,13.231707317073171,0.6463414634146342,10.085365853658537,5.280487804878049
1410,Jarrett Jack,2008,Professional,13.097560975609756,4.121951219512195,3.3658536585365852,4.7073170731707314
1411,Brook Lopez,2008,Professional,13.024390243902438,1.048780487804878,8.109756097560975,5.463414634146342
1412,Kelenna Azubuike,2008,Professional,14.364864864864865,1.5810810810810811,5.0,5.297297297297297
1413,Rodney Stuckey,2008,Professional,13.39240506329114,4.89873417721519,3.481012658227848,5.075949367088608
1414,Troy Murphy,2008,Professional,14.26027397260274,2.356164383561644,11.794520547945206,4.986301369863014
1415,Paul Millsap,2008,Professional,13.526315789473685,1.8157894736842106,8.605263157894736,5.2631578947368425
1416,Grant Hill,2008,Professional,12.012195121951219,2.268292682926829,4.939024390243903,4.7560975609756095
1417,Ramon Sessions,2008,Professional,12.367088607594937,5.7215189873417724,3.4050632911392404,4.367088607594937
1418,Roger Mason,2008,Professional,11.817073170731707,2.1097560975609757,3.0609756097560976,4.2560975609756095
1419,Rajon Rondo,2008,Professional,11.9125,8.2375,5.2,4.7875
1420,Hakim Warrick,2008,Professional,11.597560975609756,0.8048780487804879,4.951219512195122,4.146341463414634
1421,Rasual Butler,2008,Professional,11.24390243902439,0.9146341463414634,3.3048780487804876,4.2439024390243905
1422,Jason Thompson,2008,Professional,11.097560975609756,1.1341463414634145,7.390243902439025,4.341463414634147
1423,Rafer Alston,2008,Professional,11.688311688311689,5.2727272727272725,2.948051948051948,4.103896103896104
1424,Kevin Love,2008,Professional,11.098765432098766,1.037037037037037,9.061728395061728,3.9012345679012346
1425,Mike Conley,2008,Professional,10.914634146341463,4.317073170731708,3.3658536585365852,3.9390243902439024
1426,Aaron Brooks,2008,Professional,11.175,2.975,1.9625,3.95
1427,Nick Young,2008,Professional,10.878048780487806,1.1585365853658536,1.829268292682927,4.097560975609756
1428,Lamar Odom,2008,Professional,11.346153846153847,2.6153846153846154,8.166666666666666,4.435897435897436
1429,Chris Duhon,2008,Professional,11.139240506329115,7.1645569620253164,3.1139240506329116,3.632911392405063
1430,Spencer Hawes,2008,Professional,11.376623376623376,1.9350649350649352,7.12987012987013,4.8441558441558445
1431,Tyrus Thomas,2008,Professional,10.848101265822784,0.9746835443037974,6.430379746835443,3.8987341772151898
1432,Anthony Parker,2008,Professional,10.7125,3.3625,3.9625,4.0125
1433,D.J. Augustin,2008,Professional,11.805555555555555,3.4722222222222223,1.8472222222222223,3.7083333333333335
1434,Brad Miller,2008,Professional,11.871428571428572,3.342857142857143,7.785714285714286,4.171428571428572
1435,Mario Chalmers,2008,Professional,9.975609756097562,4.914634146341464,2.7804878048780486,3.3902439024390243
1436,Derek Fisher,2008,Professional,9.926829268292684,3.182926829268293,2.292682926829268,3.5609756097560976
1437,Linas Kleiza,2008,Professional,9.914634146341463,0.7804878048780488,3.9878048780487805,3.524390243902439
1438,Rasheed Wallace,2008,Professional,12.045454545454545,1.378787878787879,7.424242424242424,4.575757575757576
1439,Udonis Haslem,2008,Professional,10.586666666666666,1.1333333333333333,8.24,4.44
1440,Matt Barnes,2008,Professional,10.233766233766234,2.7532467532467533,5.467532467532467,3.7012987012987013
1441,Michael Finley,2008,Professional,9.679012345679013,1.4074074074074074,3.3333333333333335,3.7160493827160495
1442,Al Horford,2008,Professional,11.537313432835822,2.4328358208955225,9.313432835820896,4.656716417910448
1443,Kenyon Martin,2008,Professional,11.651515151515152,2.0,5.984848484848484,4.818181818181818
1444,Steve Blake,2008,Professional,10.971014492753623,5.043478260869565,2.5072463768115942,4.0144927536231885
1445,Delonte West,2008,Professional,11.734375,3.53125,3.171875,4.453125
1446,Keyon Dooling,2008,Professional,9.714285714285714,3.5064935064935066,2.012987012987013,3.3896103896103895
1447,Craig Smith,2008,Professional,10.08108108108108,1.0675675675675675,3.8378378378378377,3.9054054054054053
1448,Quentin Richardson,2008,Professional,10.180555555555555,1.625,4.430555555555555,3.638888888888889
1449,Jason Kidd,2008,Professional,9.024691358024691,8.666666666666666,6.172839506172839,3.1728395061728394
1450,C.J. Watson,2008,Professional,9.480519480519481,2.675324675324675,2.4935064935064934,3.3376623376623376
1451,Trevor Ariza,2008,Professional,8.890243902439025,1.7682926829268293,4.2926829268292686,3.341463414634146
1452,Mike Miller,2008,Professional,9.89041095890411,4.465753424657534,6.616438356164384,3.6164383561643834
1453,Kyle Korver,2008,Professional,9.038461538461538,1.7564102564102564,3.3076923076923075,3.141025641025641
1454,Eddie House,2008,Professional,8.530864197530864,1.1358024691358024,1.9382716049382716,3.074074074074074
1455,Luke Ridnour,2008,Professional,9.555555555555555,5.069444444444445,3.0277777777777777,3.4722222222222223
1456,Brandon Bass,2008,Professional,8.469135802469136,0.5308641975308642,4.530864197530864,3.111111111111111
1457,Daequan Cook,2008,Professional,9.146666666666667,0.9466666666666667,2.52,3.2266666666666666
1458,Willie Green,2008,Professional,8.45679012345679,1.9506172839506173,1.5555555555555556,3.5308641975308643
1459,James Posey,2008,Professional,8.906666666666666,1.0933333333333333,4.826666666666667,2.88
1460,Matt Bonner,2008,Professional,8.234567901234568,1.0123456790123457,4.765432098765432,3.2839506172839505
1461,Jason Kapono,2008,Professional,8.175,1.3125,2.0375,3.2625
1462,Courtney Lee,2008,Professional,8.38961038961039,1.1818181818181819,2.311688311688312,3.155844155844156
1463,Jarvis Hayes,2008,Professional,8.702702702702704,0.7297297297297297,3.608108108108108,3.472972972972973
1464,Carl Landry,2008,Professional,9.246376811594203,0.5652173913043478,4.971014492753623,3.4782608695652173
1465,J.J. Barea,2008,Professional,7.810126582278481,3.4050632911392404,2.240506329113924,3.1139240506329116
1466,Brandon Rush,2008,Professional,8.133333333333333,0.88,3.1066666666666665,3.24
1467,Von Wafer,2008,Professional,9.682539682539682,1.126984126984127,1.7936507936507937,3.634920634920635
1468,Marreese Speights,2008,Professional,7.69620253164557,0.379746835443038,3.7088607594936707,3.189873417721519
1469,Joey Graham,2008,Professional,7.653846153846154,0.6153846153846154,3.7435897435897436,2.9615384615384617
1470,Luc Mbah a Moute,2008,Professional,7.2439024390243905,1.0609756097560976,5.939024390243903,2.768292682926829
1471,Charlie Bell,2008,Professional,8.385714285714286,2.157142857142857,1.9142857142857144,3.1
1472,Daniel Gibson,2008,Professional,7.8133333333333335,1.76,2.066666666666667,2.7466666666666666
1473,Nick Collison,2008,Professional,8.225352112676056,0.9295774647887324,6.887323943661972,3.4225352112676055
1474,Kyle Lowry,2008,Professional,7.584415584415584,3.5714285714285716,2.4545454545454546,2.4545454545454546
1475,Maurice Evans,2008,Professional,7.175,0.675,3.0375,2.6
1476,Darius Songaila,2008,Professional,7.35064935064935,1.2207792207792207,2.948051948051948,3.155844155844156
1477,Bobby Simmons,2008,Professional,7.830985915492958,1.295774647887324,3.9014084507042255,2.788732394366197
1478,Leon Powe,2008,Professional,7.685714285714286,0.6571428571428571,4.928571428571429,2.5285714285714285
1479,Joakim Noah,2008,Professional,6.7125,1.325,7.575,2.5875
1480,Bobby Jackson,2008,Professional,7.492957746478873,2.0140845070422535,2.816901408450704,2.7183098591549295
1481,Glen Davis,2008,Professional,6.973684210526316,0.9078947368421053,3.960526315789474,2.6184210526315788
1482,Samuel Dalembert,2008,Professional,6.378048780487805,0.21951219512195122,8.548780487804878,2.6341463414634148
1483,Wally Szczerbiak,2008,Professional,6.986486486486487,1.1081081081081081,3.135135135135135,2.418918918918919
1484,Roy Hibbert,2008,Professional,7.057142857142857,0.7,3.4714285714285715,2.8285714285714287
1485,Steve Novak,2008,Professional,6.929577464788732,0.5633802816901409,1.7605633802816902,2.4788732394366195
1486,JaVale McGee,2008,Professional,6.52,0.30666666666666664,3.92,2.546666666666667
1487,Antoine Wright,2008,Professional,7.292307692307692,1.1846153846153846,2.0923076923076924,2.753846153846154
1488,Ronny Turiaf,2008,Professional,5.949367088607595,2.1012658227848102,4.556962025316456,2.3544303797468356
1489,Erick Dampier,2008,Professional,5.675,0.9625,7.0625,2.275
1490,Chris Andersen,2008,Professional,6.366197183098592,0.43661971830985913,6.225352112676056,2.2535211267605635
1491,Jeff Foster,2008,Professional,6.108108108108108,1.7567567567567568,6.864864864864865,2.391891891891892
1492,Jason Maxiell,2008,Professional,5.794871794871795,0.3076923076923077,4.153846153846154,2.358974358974359
1493,Joel Przybilla,2008,Professional,5.463414634146342,0.32926829268292684,8.74390243902439,2.048780487804878
1494,George Hill,2008,Professional,5.688311688311688,1.7662337662337662,2.051948051948052,1.948051948051948
1495,Shane Battier,2008,Professional,7.266666666666667,2.283333333333333,4.75,2.4166666666666665
1496,Dahntay Jones,2008,Professional,5.430379746835443,0.9873417721518988,2.1265822784810124,1.9493670886075949
1497,Darrell Arthur,2008,Professional,5.552631578947368,0.5657894736842105,4.552631578947368,2.513157894736842
1498,Anthony Johnson,2008,Professional,5.2625,2.5,1.8375,1.925
1499,Jordan Farmar,2008,Professional,6.4,2.3846153846153846,1.8,2.476923076923077
1500,Anthony Carter,2008,Professional,5.282051282051282,4.666666666666667,2.628205128205128,2.141025641025641
1501,J.J. Redick,2008,Professional,5.96875,1.140625,1.703125,1.828125
1502,Joe Smith,2008,Professional,6.56140350877193,0.7192982456140351,4.614035087719298,2.736842105263158
1503,Tony Battie,2008,Professional,4.8311688311688314,0.4025974025974026,3.6103896103896105,2.051948051948052
1504,Arron Afflalo,2008,Professional,4.905405405405405,0.5945945945945946,1.8108108108108107,1.7702702702702702
1505,Dominic McGuire,2008,Professional,4.506329113924051,2.5063291139240507,5.417721518987341,1.7721518987341771
1506,Kurt Thomas,2008,Professional,4.341772151898734,0.8354430379746836,5.1265822784810124,1.9367088607594938
1507,Chris Quinn,2008,Professional,5.136363636363637,2.0,1.1363636363636365,1.7878787878787878
1508,Hilton Armstrong,2008,Professional,4.828571428571428,0.4142857142857143,2.7857142857142856,1.9714285714285715
1509,Luke Walton,2008,Professional,5.015384615384615,2.723076923076923,2.769230769230769,2.0615384615384613
1510,Lou Amundson,2008,Professional,4.223684210526316,0.3684210526315789,3.5526315789473686,1.763157894736842
1511,James Singleton,2008,Professional,5.064516129032258,0.27419354838709675,4.032258064516129,1.8870967741935485
1512,Antonio Daniels,2008,Professional,4.054054054054054,2.391891891891892,1.0405405405405406,1.337837837837838
1513,Ime Udoka,2008,Professional,4.313432835820896,0.8059701492537313,2.791044776119403,1.6417910447761195
1514,Mikki Moore,2008,Professional,3.942857142857143,0.7571428571428571,3.6857142857142855,1.6285714285714286
1515,Reggie Evans,2008,Professional,3.3164556962025316,0.3291139240506329,4.569620253164557,1.0
1516,Josh Powell,2008,Professional,4.166666666666667,0.45,2.933333333333333,1.7666666666666666
1517,Bruce Bowen,2008,Professional,2.675,0.5,1.8125,0.9875
1518,Royal Ivey,2008,Professional,2.971830985915493,0.6056338028169014,1.0704225352112675,0.971830985915493
1519,Solomon Jones,2008,Professional,2.984126984126984,0.23809523809523808,2.253968253968254,1.0634920634920635
1520,Brevin Knight,2008,Professional,2.4324324324324325,2.5675675675675675,1.1891891891891893,0.8918918918918919
1521,Ben Wallace,2008,Professional,2.9464285714285716,0.7857142857142857,6.464285714285714,1.2321428571428572
1522,Joel Anthony,2008,Professional,2.2153846153846155,0.4153846153846154,3.0307692307692307,0.8769230769230769
1523,Chuck Hayes,2008,Professional,1.2816901408450705,0.5915492957746479,3.5211267605633805,0.5915492957746479
1524,Kevin Durant,2009,Professional,30.146341463414632,2.817073170731707,7.597560975609756,9.682926829268293
1525,Dwyane Wade,2009,Professional,26.558441558441558,6.5064935064935066,4.8441558441558445,9.337662337662337
1526,Carmelo Anthony,2009,Professional,28.159420289855074,3.217391304347826,6.579710144927536,9.971014492753623
1527,Zach Randolph,2009,Professional,20.753086419753085,1.8395061728395061,11.728395061728396,8.049382716049383
1528,Chris Bosh,2009,Professional,23.97142857142857,2.3714285714285714,10.842857142857143,8.571428571428571
1529,David Lee,2009,Professional,20.246913580246915,3.6419753086419755,11.716049382716049,8.469135802469136
1530,Joe Johnson,2009,Professional,21.30263157894737,4.855263157894737,4.644736842105263,8.355263157894736
1531,Derrick Rose,2009,Professional,20.756410256410255,6.012820512820513,3.7564102564102564,8.615384615384615
1532,Aaron Brooks,2009,Professional,19.5609756097561,5.2926829268292686,2.6219512195121952,7.012195121951219
1533,Rudy Gay,2009,Professional,19.5875,1.9125,5.9,7.5
1534,Brook Lopez,2009,Professional,18.804878048780488,2.2804878048780486,8.646341463414634,6.865853658536586
1535,David West,2009,Professional,19.02469135802469,2.950617283950617,7.469135802469136,7.6419753086419755
1536,Carlos Boozer,2009,Professional,19.474358974358974,3.1666666666666665,11.205128205128204,7.910256410256411
1537,Danny Granger,2009,Professional,24.14516129032258,2.7580645161290325,5.516129032258065,7.870967741935484
1538,Tyreke Evans,2009,Professional,20.13888888888889,5.75,5.277777777777778,7.402777777777778
1539,O.J. Mayo,2009,Professional,17.463414634146343,2.951219512195122,3.792682926829268,6.609756097560975
1540,Chauncey Billups,2009,Professional,19.54794520547945,5.602739726027397,3.1232876712328768,5.506849315068493
1541,Jamal Crawford,2009,Professional,18.037974683544302,3.0126582278481013,2.5443037974683542,6.2784810126582276
1542,Deron Williams,2009,Professional,18.67105263157895,10.5,3.986842105263158,6.5
1543,Chris Kaman,2009,Professional,18.526315789473685,1.5789473684210527,9.263157894736842,7.75
1544,Andre Iguodala,2009,Professional,17.085365853658537,5.7560975609756095,6.451219512195122,6.048780487804878
1545,Stephen Curry,2009,Professional,17.4875,5.9,4.45,6.6
1546,Brandon Roy,2009,Professional,21.50769230769231,4.6923076923076925,4.384615384615385,7.553846153846154
1547,Tim Duncan,2009,Professional,17.884615384615383,3.1538461538461537,10.102564102564102,7.1923076923076925
1548,LaMarcus Aldridge,2009,Professional,17.858974358974358,2.051282051282051,8.038461538461538,7.423076923076923
1549,Corey Maggette,2009,Professional,19.814285714285713,2.4571428571428573,5.328571428571428,6.5285714285714285
1550,Gerald Wallace,2009,Professional,18.236842105263158,2.1184210526315788,10.026315789473685,6.0
1551,Carl Landry,2009,Professional,16.7875,0.825,5.85,6.2375
1552,Steve Nash,2009,Professional,16.45679012345679,11.012345679012345,3.308641975308642,6.160493827160494
1553,Russell Westbrook,2009,Professional,16.121951219512194,7.951219512195122,4.890243902439025,5.914634146341464
1554,Ray Allen,2009,Professional,16.3,2.625,3.1625,5.8
1555,Paul Pierce,2009,Professional,18.253521126760564,3.0704225352112675,4.366197183098592,5.76056338028169
1556,Jason Terry,2009,Professional,16.623376623376622,3.792207792207792,1.8181818181818181,5.922077922077922
1557,John Salmons,2009,Professional,15.37037037037037,2.753086419753086,3.3333333333333335,5.395061728395062
1558,Vince Carter,2009,Professional,16.586666666666666,3.1466666666666665,3.9066666666666667,5.786666666666667
1559,Jeff Green,2009,Professional,15.109756097560975,1.6341463414634145,5.975609756097561,5.914634146341464
1560,Jason Richardson,2009,Professional,15.683544303797468,1.8101265822784811,5.113924050632911,5.987341772151899
1561,Antawn Jamison,2009,Professional,18.71212121212121,1.2727272727272727,8.409090909090908,7.242424242424242
1562,Luol Deng,2009,Professional,17.571428571428573,2.0428571428571427,7.314285714285714,6.757142857142857
1563,Rodney Stuckey,2009,Professional,16.643835616438356,4.767123287671233,3.8493150684931505,6.1506849315068495
1564,Caron Butler,2009,Professional,16.2972972972973,2.108108108108108,6.22972972972973,6.081081081081081
1565,Michael Beasley,2009,Professional,14.820512820512821,1.2820512820512822,6.384615384615385,6.0
1566,Al Horford,2009,Professional,14.17283950617284,2.3333333333333335,9.864197530864198,5.765432098765432
1567,Andre Miller,2009,Professional,13.975609756097562,5.426829268292683,3.2439024390243905,4.926829268292683
1568,Baron Davis,2009,Professional,15.266666666666667,7.973333333333334,3.546666666666667,5.493333333333333
1569,Rajon Rondo,2009,Professional,13.703703703703704,9.802469135802468,4.444444444444445,5.666666666666667
1570,Jonny Flynn,2009,Professional,13.506172839506172,4.395061728395062,2.3580246913580245,4.901234567901234
1571,Mo Williams,2009,Professional,15.826086956521738,5.333333333333333,2.9855072463768115,5.478260869565218
1572,Trevor Ariza,2009,Professional,14.88888888888889,3.8333333333333335,5.597222222222222,5.472222222222222
1573,Corey Brewer,2009,Professional,13.0,2.3536585365853657,3.402439024390244,4.987804878048781
1574,Marcus Thornton,2009,Professional,14.479452054794521,1.547945205479452,2.8904109589041096,5.4520547945205475
1575,Troy Murphy,2009,Professional,14.583333333333334,2.0833333333333335,10.23611111111111,5.333333333333333
1576,Elton Brand,2009,Professional,13.105263157894736,1.4342105263157894,6.065789473684211,5.421052631578948
1577,Richard Jefferson,2009,Professional,12.271604938271604,1.9506172839506173,4.395061728395062,4.469135802469136
1578,Rasual Butler,2009,Professional,11.939024390243903,1.4146341463414633,2.926829268292683,4.341463414634147
1579,Raymond Felton,2009,Professional,12.1,5.575,3.6,4.85
1580,George Hill,2009,Professional,12.35897435897436,2.8974358974358974,2.628205128205128,4.5256410256410255
1581,Mike Conley,2009,Professional,11.9875,5.3125,2.3875,4.6125
1582,Paul Millsap,2009,Professional,11.634146341463415,1.5975609756097562,6.817073170731708,4.695121951219512
1583,Darren Collison,2009,Professional,12.447368421052632,5.684210526315789,2.526315789473684,4.947368421052632
1584,Roy Hibbert,2009,Professional,11.679012345679013,1.9506172839506173,5.728395061728395,4.777777777777778
1585,Jason Thompson,2009,Professional,12.52,1.6533333333333333,8.493333333333334,4.933333333333334
1586,Jarrett Jack,2009,Professional,11.353658536585366,5.036585365853658,2.707317073170732,3.9390243902439024
1587,Charlie Villanueva,2009,Professional,11.935897435897436,0.6794871794871795,4.67948717948718,4.653846153846154
1588,Grant Hill,2009,Professional,11.25925925925926,2.382716049382716,5.493827160493828,4.148148148148148
1589,Channing Frye,2009,Professional,11.160493827160494,1.3950617283950617,5.271604938271605,3.9135802469135803
1590,Shawn Marion,2009,Professional,11.973333333333333,1.4266666666666667,6.36,5.266666666666667
1591,Courtney Lee,2009,Professional,12.464788732394366,1.704225352112676,3.5492957746478875,4.76056338028169
1592,Lamar Odom,2009,Professional,10.75609756097561,3.2560975609756095,9.78048780487805,4.170731707317073
1593,Luke Ridnour,2009,Professional,10.390243902439025,3.951219512195122,1.7439024390243902,4.0
1594,Emeka Okafor,2009,Professional,10.365853658536585,0.6707317073170732,9.048780487804878,4.2439024390243905
1595,Metta World Peace,2009,Professional,10.974025974025974,3.038961038961039,4.298701298701299,3.9740259740259742
1596,Ryan Gomes,2009,Professional,10.947368421052632,1.631578947368421,4.578947368421052,4.302631578947368
1597,Jason Kidd,2009,Professional,10.3,9.05,5.5625,3.55
1598,Marvin Williams,2009,Professional,10.123456790123457,1.1481481481481481,5.135802469135802,3.728395061728395
1599,Jameer Nelson,2009,Professional,12.584615384615384,5.430769230769231,2.9846153846153847,4.876923076923077
1600,Kirk Hinrich,2009,Professional,10.878378378378379,4.45945945945946,3.5135135135135136,4.162162162162162
1601,Al Thornton,2009,Professional,10.72,1.2,3.92,4.266666666666667
1602,J.J. Redick,2009,Professional,9.609756097560975,1.9268292682926829,1.8902439024390243,2.9634146341463414
1603,Dahntay Jones,2009,Professional,10.210526315789474,1.9736842105263157,3.013157894736842,3.776315789473684
1604,Brandon Rush,2009,Professional,9.439024390243903,1.3658536585365855,4.219512195121951,3.6219512195121952
1605,Udonis Haslem,2009,Professional,9.884615384615385,0.6666666666666666,8.064102564102564,4.0
1606,Wesley Matthews,2009,Professional,9.378048780487806,1.5121951219512195,2.3292682926829267,3.3292682926829267
1607,Drew Gooden,2009,Professional,10.9,0.6714285714285714,7.742857142857143,4.114285714285714
1608,James Harden,2009,Professional,9.907894736842104,1.8026315789473684,3.210526315789474,3.0657894736842106
1609,Taj Gibson,2009,Professional,8.963414634146341,0.8536585365853658,7.451219512195122,3.792682926829268
1610,Hakim Warrick,2009,Professional,9.644736842105264,0.6842105263157895,4.131578947368421,3.486842105263158
1611,Mike Bibby,2009,Professional,9.125,3.875,2.3,3.35
1612,Arron Afflalo,2009,Professional,8.829268292682928,1.6829268292682926,3.073170731707317,3.317073170731707
1613,Spencer Hawes,2009,Professional,10.041666666666666,2.1944444444444446,6.055555555555555,4.333333333333333
1614,Brad Miller,2009,Professional,8.768292682926829,1.8780487804878048,4.865853658536586,3.048780487804878
1615,Matt Barnes,2009,Professional,8.839506172839506,1.654320987654321,5.493827160493828,3.345679012345679
1616,Rasheed Wallace,2009,Professional,8.987341772151899,1.0126582278481013,4.113924050632911,3.367088607594937
1617,Brendan Haywood,2009,Professional,9.142857142857142,0.5584415584415584,9.285714285714286,3.5844155844155843
1618,Randy Foye,2009,Professional,10.057142857142857,3.257142857142857,1.8571428571428572,3.657142857142857
1619,J.J. Hickson,2009,Professional,8.506172839506172,0.49382716049382713,4.938271604938271,3.567901234567901
1620,Joakim Noah,2009,Professional,10.734375,2.0625,11.0,4.09375
1621,Quentin Richardson,2009,Professional,8.921052631578947,1.2236842105263157,4.921052631578948,3.1842105263157894
1622,Jared Dudley,2009,Professional,8.21951219512195,1.4024390243902438,3.426829268292683,2.7439024390243905
1623,Ramon Sessions,2009,Professional,8.21951219512195,3.1463414634146343,2.6097560975609757,3.0853658536585367
1624,Samuel Dalembert,2009,Professional,8.134146341463415,0.7804878048780488,9.560975609756097,3.475609756097561
1625,Shannon Brown,2009,Professional,8.134146341463415,1.3170731707317074,2.231707317073171,3.0853658536585367
1626,DeMar DeRozan,2009,Professional,8.597402597402597,0.6883116883116883,2.896103896103896,3.311688311688312
1627,Chase Budinger,2009,Professional,8.878378378378379,1.1891891891891893,2.972972972972973,3.364864864864865
1628,Terrence Williams,2009,Professional,8.41025641025641,2.858974358974359,4.461538461538462,3.3461538461538463
1629,Nick Young,2009,Professional,8.635135135135135,0.6486486486486487,1.3783783783783783,3.1486486486486487
1630,DeJuan Blair,2009,Professional,7.780487804878049,0.7926829268292683,6.414634146341464,3.3536585365853657
1631,Willie Green,2009,Professional,8.73972602739726,2.0821917808219177,1.7671232876712328,3.3972602739726026
1632,Jerryd Bayless,2009,Professional,8.513513513513514,2.324324324324324,1.6216216216216217,2.7027027027027026
1633,Earl Watson,2009,Professional,7.8354430379746836,5.050632911392405,3.037974683544304,2.8227848101265822
1634,Derek Fisher,2009,Professional,7.5,2.451219512195122,2.073170731707317,2.5853658536585367
1635,J.J. Barea,2009,Professional,7.641025641025641,3.3076923076923075,1.8717948717948718,2.9743589743589745
1636,Anthony Parker,2009,Professional,7.345679012345679,1.9382716049382716,2.8518518518518516,2.54320987654321
